bod,wl,abs
2,534,0.012
2,535,0.011
2,536,0.01
2,537,0.01
2,538,0.01
2,539,0.01
2,540,0.01
2,541,0.01
2,542,0.012
2,543,0.011
2,544,0.009
2,545,0.008
2,546,0.008
2,547,0.009
2,548,0.009
2,549,0.008
2,550,0.008
2,551,0.008
2,552,0.009
2,553,0.01
2,554,0.009
2,555,0.009
2,556,0.01
2,557,0.008
2,558,0.007
2,559,0.006
2,560,0.008
2,561,0.008
2,562,0.009
2,563,0.008
2,564,0.007
2,565,0.007
2,566,0.007
2,567,0.008
2,568,0.008
2,569,0.007
2,570,0.007
2,571,0.007
2,572,0.008
2,573,0.006
2,574,0.005
2,575,0.004
2,576,0.005
2,577,0.006
2,578,0.006
2,579,0.006
2,580,0.006
2,581,0.006
2,582,0.006
2,583,0.007
2,584,0.007
2,585,0.007
2,586,0.008
2,587,0.006
2,588,0.004
2,589,0.004
2,590,0.005
2,591,0.007
2,592,0.006
2,593,0.006
2,594,0.006
2,595,0.006
2,596,0.007
2,597,0.007
2,598,0.006
2,599,0.005
2,600,0.006
2,601,0.007
2,602,0.006
2,603,0.005
2,604,0.006
2,605,0.006
2,606,0.004
2,607,0.004
2,608,0.005
2,609,0.005
2,610,0.006
2,611,0.007
2,612,0.007
2,613,0.006
2,614,0.005
2,615,0.006
2,616,0.005
2,617,0.004
2,618,0.004
2,619,0.005
2,620,0.005
2,621,0.005
2,622,0.006
2,623,0.005
2,624,0.005
2,625,0.006
2,626,0.006
2,627,0.006
2,628,0.005
2,629,0.003
2,630,0.004
2,631,0.005
2,632,0.005
2,633,0.004
2,634,0.003
2,635,0.003
2,636,0.003
2,637,0.003
2,638,0.003
2,639,0.003
2,640,0.003
2,641,0.003
2,642,0.002
2,643,0.002
2,644,0.003
2,645,0.005
2,646,0.005
2,647,0.005
2,648,0.002
2,649,0.001
2,650,0.001
2,651,0.003
2,652,0.005
2,653,0.005
2,654,0.003
2,655,0.002
2,656,0.002
2,657,0.002
2,658,0.003
2,659,0.003
